team,logo,spi,offense,defense,group_first,group_second,group_third,round_16,qtrs,semis,finals,champs,updated
Rangers,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/257.png&amp;w=56,71.7,2.1,0.9,0.05734,0.14696,0.27958,0.2043,0.0648,0.01974,0.00572,0.00164,2022-08-27 12:53:00
Marseille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/176.png&amp;w=56,68.2,1.8,0.9,0.11612,0.20784,0.30606,0.32396,0.08692,0.0223,0.0056,0.00154,2022-08-27 12:53:00
Eintracht Frankfurt,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/125.png&amp;w=56,66.8,1.8,0.9,0.10454,0.20026,0.30044,0.3048,0.0798,0.02034,0.00484,0.00154,2022-08-27 12:53:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,67.8,2.1,1.1,0.08526,0.1532,0.25818,0.23846,0.06208,0.01598,0.00356,0.0011,2022-08-27 12:53:00
Dinamo Zagreb,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/597.png&amp;w=56,63.4,1.8,1.0,0.03106,0.09242,0.21668,0.12348,0.02592,0.00562,0.00144,0.00042,2022-08-27 12:53:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,60.5,1.9,1.2,0.02768,0.0949,0.24478,0.12258,0.02322,0.0043,0.00068,0.00016,2022-08-27 12:53:00
FC Copenhagen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/909.png&amp;w=56,58.2,1.8,1.2,0.01122,0.08544,0.24756,0.09666,0.01596,0.00296,0.00052,8e-05,2022-08-27 12:53:00
Viktoria Plzen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11706.png&amp;w=56,55.0,1.7,1.3,0.00236,0.0219,0.11224,0.02426,0.00346,0.00054,0.0001,6e-05,2022-08-27 12:53:00
Maccabi Haifa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/611.png&amp;w=56,45.4,1.5,1.5,0.00164,0.02566,0.1317,0.0273,0.00156,8e-05,1e-05,1e-05,2022-08-27 12:53:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.2,3.4,0.4,0.65358,0.2442,0.09564,0.89778,0.69346,0.49476,0.34022,0.209,2022-08-27 15:00:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.1,3.0,0.4,0.76692,0.17908,0.04692,0.946,0.71066,0.48252,0.3088,0.1784,2022-08-27 15:00:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,90.4,3.1,0.5,0.74024,0.2024,0.05422,0.94264,0.65116,0.4087,0.2435,0.13334,2022-08-27 15:00:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.0,2.8,0.4,0.54236,0.27296,0.1317,0.81532,0.56746,0.35108,0.2024,0.10902,2022-08-27 15:00:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,86.7,2.7,0.6,0.56376,0.27464,0.1259,0.8384,0.49918,0.26514,0.1318,0.06282,2022-08-27 15:00:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,85.3,2.4,0.5,0.20948,0.4064,0.33784,0.61588,0.34254,0.17838,0.0845,0.04028,2022-08-27 15:00:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,84.9,2.9,0.8,0.27354,0.3315,0.25138,0.60504,0.33654,0.17006,0.08194,0.03772,2022-08-27 15:00:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,82.7,2.3,0.5,0.40332,0.30418,0.21296,0.7075,0.37664,0.17308,0.071,0.02906,2022-08-27 15:00:00
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,81.9,2.4,0.6,0.48856,0.27496,0.1554,0.76352,0.39244,0.17244,0.06808,0.02626,2022-08-27 15:00:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,81.2,2.4,0.7,0.30478,0.30674,0.26982,0.61152,0.29104,0.12922,0.0526,0.02212,2022-08-27 15:00:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,82.0,2.5,0.7,0.1345,0.3291,0.4541,0.4636,0.22232,0.104,0.04536,0.0187,2022-08-27 15:00:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,80.6,2.3,0.7,0.29058,0.37902,0.2372,0.6696,0.30678,0.12806,0.04864,0.0185,2022-08-27 15:00:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,80.3,2.1,0.5,0.34848,0.2929,0.2235,0.64138,0.29776,0.12278,0.04496,0.01762,2022-08-27 15:00:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,80.2,2.3,0.7,0.33166,0.29052,0.23236,0.62218,0.27932,0.118,0.04514,0.01744,2022-08-27 15:00:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,79.5,2.4,0.8,0.16064,0.4593,0.27442,0.61994,0.27126,0.10654,0.04012,0.01554,2022-08-27 15:00:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,78.7,2.2,0.6,0.25718,0.29832,0.30328,0.5555,0.2343,0.09308,0.03456,0.01232,2022-08-27 15:00:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,77.7,2.2,0.7,0.29188,0.31858,0.23424,0.61046,0.24,0.09116,0.03218,0.01142,2022-08-27 15:00:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.3,2.2,0.7,0.17716,0.47014,0.30914,0.6473,0.23934,0.08668,0.02996,0.0104,2022-08-27 15:00:00
Napoli,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/114.png&amp;w=56,77.7,2.3,0.8,0.12648,0.2497,0.33844,0.37618,0.15696,0.06352,0.02302,0.00838,2022-08-27 15:00:00
Bayer Leverkusen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/131.png&amp;w=56,76.4,2.2,0.8,0.23784,0.26424,0.2827,0.50208,0.198,0.07218,0.02364,0.00786,2022-08-27 15:00:00
Celtic,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&amp;w=56,72.3,2.2,0.9,0.11922,0.25182,0.38884,0.37104,0.11806,0.03554,0.01004,0.00324,2022-08-27 15:00:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,69.8,1.9,0.8,0.08118,0.30566,0.50914,0.38684,0.10518,0.02914,0.00756,0.0022,2022-08-27 15:00:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,71.4,1.8,0.7,0.06192,0.27564,0.43138,0.33756,0.10562,0.03078,0.00796,0.00212,2022-08-27 15:00:00
Rangers,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/257.png&amp;w=56,71.7,2.1,0.9,0.05762,0.14584,0.27848,0.20346,0.06598,0.02058,0.00592,0.00212,2022-08-27 15:00:00
Marseille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/176.png&amp;w=56,68.2,1.8,0.9,0.11208,0.20892,0.3075,0.321,0.08804,0.0236,0.00566,0.00156,2022-08-27 15:00:00
Eintracht Frankfurt,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/125.png&amp;w=56,66.8,1.8,0.9,0.10748,0.19754,0.30286,0.30502,0.07832,0.01888,0.00434,0.0012,2022-08-27 15:00:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,67.8,2.1,1.1,0.08202,0.15234,0.26144,0.23436,0.06128,0.01648,0.00366,0.00086,2022-08-27 15:00:00
Dinamo Zagreb,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/597.png&amp;w=56,63.4,1.8,1.0,0.03472,0.09076,0.21394,0.12548,0.02674,0.00622,0.00126,0.00028,2022-08-27 15:00:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,60.5,1.9,1.2,0.02644,0.09452,0.24806,0.12096,0.02304,0.00428,0.00076,0.00014,2022-08-27 15:00:00
FC Copenhagen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/909.png&amp;w=56,58.2,1.8,1.2,0.01052,0.08598,0.24728,0.0965,0.01602,0.0024,0.00034,8e-05,2022-08-27 15:00:00
Viktoria Plzen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11706.png&amp;w=56,55.0,1.7,1.3,0.00244,0.0203,0.11242,0.02274,0.00302,0.00054,6e-05,1e-05,2022-08-27 15:00:00
Maccabi Haifa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/611.png&amp;w=56,45.4,1.5,1.5,0.00142,0.0218,0.1275,0.02322,0.00154,0.00018,2e-05,1e-05,2022-08-27 15:00:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.2,3.4,0.4,0.65322,0.2435,0.09632,0.89672,0.69054,0.49596,0.33854,0.21224,2022-08-27 16:40:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.1,3.0,0.4,0.76874,0.1794,0.045,0.94814,0.71098,0.47832,0.30264,0.17732,2022-08-27 16:40:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,90.4,3.1,0.5,0.74214,0.19908,0.05594,0.94122,0.65008,0.40948,0.24616,0.13362,2022-08-27 16:40:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.0,2.8,0.4,0.54004,0.26944,0.13788,0.80948,0.56206,0.35042,0.2026,0.10814,2022-08-27 16:40:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,86.7,2.7,0.6,0.56174,0.27952,0.1234,0.84126,0.49944,0.26442,0.13064,0.06108,2022-08-27 16:40:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,85.3,2.4,0.5,0.20716,0.41156,0.33578,0.61872,0.34214,0.17632,0.0842,0.03692,2022-08-27 16:40:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,84.9,2.9,0.8,0.27336,0.33552,0.24716,0.60888,0.33544,0.17354,0.08116,0.03662,2022-08-27 16:40:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,82.7,2.3,0.5,0.39912,0.30462,0.21532,0.70374,0.37398,0.1721,0.07288,0.02982,2022-08-27 16:40:00
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,81.9,2.4,0.6,0.48898,0.27388,0.15636,0.76286,0.39206,0.1707,0.06804,0.02746,2022-08-27 16:40:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,81.2,2.4,0.7,0.30186,0.30732,0.2708,0.60918,0.29016,0.12638,0.0519,0.0221,2022-08-27 16:40:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,80.6,2.3,0.7,0.29184,0.37632,0.2385,0.66816,0.30676,0.1286,0.05026,0.01888,2022-08-27 16:40:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,80.3,2.1,0.5,0.34818,0.28834,0.22696,0.63652,0.29764,0.1237,0.04774,0.01876,2022-08-27 16:40:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,82.0,2.5,0.7,0.1374,0.32378,0.45658,0.46118,0.22368,0.10368,0.04374,0.01864,2022-08-27 16:40:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,80.2,2.3,0.7,0.32934,0.29078,0.23326,0.62012,0.27932,0.11986,0.04662,0.01806,2022-08-27 16:40:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,79.5,2.4,0.8,0.1607,0.46396,0.27226,0.62466,0.27136,0.10792,0.04012,0.01496,2022-08-27 16:40:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,79.1,2.2,0.6,0.26522,0.29788,0.2998,0.5631,0.24526,0.09912,0.03668,0.01294,2022-08-27 16:40:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,77.7,2.2,0.7,0.2919,0.3163,0.23626,0.6082,0.24146,0.09154,0.03278,0.01204,2022-08-27 16:40:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.3,2.2,0.7,0.17542,0.47182,0.3099,0.64724,0.23764,0.08794,0.02984,0.01082,2022-08-27 16:40:00
Bayer Leverkusen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/131.png&amp;w=56,76.4,2.2,0.8,0.23764,0.26522,0.27966,0.50286,0.20122,0.0715,0.02288,0.0083,2022-08-27 16:40:00
Napoli,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/114.png&amp;w=56,77.7,2.3,0.8,0.13116,0.24648,0.34092,0.37764,0.15762,0.06216,0.02184,0.00768,2022-08-27 16:40:00
Celtic,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&amp;w=56,72.3,2.2,0.9,0.11958,0.2514,0.3892,0.37098,0.1152,0.03408,0.00976,0.00286,2022-08-27 16:40:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,71.4,1.8,0.7,0.06028,0.2689,0.43626,0.32918,0.10538,0.03184,0.00894,0.0027,2022-08-27 16:40:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,69.8,1.9,0.8,0.08092,0.3061,0.50742,0.38702,0.10612,0.02922,0.00774,0.0021,2022-08-27 16:40:00
Rangers,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/257.png&amp;w=56,71.7,2.1,0.9,0.05544,0.14856,0.27404,0.204,0.06398,0.02004,0.0062,0.00194,2022-08-27 16:40:00
Eintracht Frankfurt,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/125.png&amp;w=56,66.8,1.8,0.9,0.1068,0.20048,0.30192,0.30728,0.07964,0.01988,0.00506,0.00152,2022-08-27 16:40:00
Marseille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/176.png&amp;w=56,68.2,1.8,0.9,0.11232,0.20934,0.30546,0.32166,0.08802,0.02198,0.00486,0.0012,2022-08-27 16:40:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,67.8,2.1,1.1,0.08484,0.15566,0.26012,0.2405,0.06468,0.01646,0.0039,0.00088,2022-08-27 16:40:00
Dinamo Zagreb,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/597.png&amp;w=56,63.4,1.8,1.0,0.0338,0.09018,0.21408,0.12398,0.02676,0.00578,0.00106,0.00022,2022-08-27 16:40:00
FC Copenhagen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/909.png&amp;w=56,58.2,1.8,1.2,0.01028,0.08774,0.24648,0.09802,0.01588,0.00262,0.00052,0.0001,2022-08-27 16:40:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,60.5,1.9,1.2,0.02684,0.09276,0.2489,0.1196,0.0204,0.0038,0.00064,8e-05,2022-08-27 16:40:00
Viktoria Plzen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11706.png&amp;w=56,55.0,1.7,1.3,0.00222,0.02116,0.11132,0.02338,0.0037,0.00054,4e-05,1e-05,2022-08-27 16:40:00
Maccabi Haifa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/611.png&amp;w=56,45.4,1.5,1.5,0.00152,0.023,0.12674,0.02452,0.0014,0.0001,2e-05,1e-05,2022-08-27 16:40:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.2,3.4,0.4,0.65486,0.24408,0.09482,0.89894,0.69418,0.49642,0.33794,0.21034,2022-08-27 17:57:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.1,3.0,0.4,0.77278,0.17692,0.04286,0.9497,0.71456,0.48002,0.30698,0.17726,2022-08-27 17:57:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,90.4,3.1,0.5,0.74138,0.19994,0.0563,0.94132,0.65274,0.41274,0.24316,0.13046,2022-08-27 17:57:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.0,2.8,0.4,0.54318,0.27082,0.13302,0.814,0.56866,0.35566,0.20556,0.10942,2022-08-27 17:57:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,86.7,2.7,0.6,0.55972,0.2807,0.12214,0.84042,0.50156,0.26458,0.12922,0.06186,2022-08-27 17:57:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,85.3,2.4,0.5,0.2067,0.40912,0.33882,0.61582,0.34238,0.17894,0.08672,0.03906,2022-08-27 17:57:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,84.9,2.9,0.8,0.26956,0.33446,0.2519,0.60402,0.33628,0.17068,0.0814,0.0375,2022-08-27 17:57:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,82.7,2.3,0.5,0.39974,0.30034,0.2192,0.70008,0.37534,0.17236,0.07276,0.03066,2022-08-27 17:57:00
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,81.9,2.4,0.6,0.50324,0.26714,0.1518,0.77038,0.3942,0.17206,0.06896,0.02762,2022-08-27 17:57:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,81.2,2.4,0.7,0.30226,0.30768,0.26978,0.60994,0.29234,0.12932,0.05286,0.02144,2022-08-27 17:57:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,82.0,2.5,0.7,0.13668,0.3271,0.45404,0.46378,0.22712,0.10696,0.04524,0.01956,2022-08-27 17:57:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,80.6,2.3,0.7,0.292,0.37812,0.2375,0.67012,0.30636,0.12982,0.0506,0.01914,2022-08-27 17:57:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,80.3,2.1,0.5,0.3487,0.28708,0.22918,0.63578,0.29794,0.12272,0.04688,0.01868,2022-08-27 17:57:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,80.2,2.3,0.7,0.3286,0.28798,0.23798,0.61658,0.27348,0.11594,0.0456,0.01724,2022-08-27 17:57:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,79.5,2.4,0.8,0.16006,0.46368,0.27034,0.62374,0.2709,0.1083,0.04014,0.01498,2022-08-27 17:57:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,79.1,2.2,0.6,0.26474,0.30172,0.29812,0.56646,0.2453,0.09806,0.03738,0.0148,2022-08-27 17:57:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.3,2.2,0.7,0.17542,0.47662,0.30528,0.65204,0.24186,0.08976,0.0301,0.011,2022-08-27 17:57:00
Napoli,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/114.png&amp;w=56,77.7,2.3,0.8,0.13024,0.2472,0.33688,0.37744,0.16196,0.06464,0.02386,0.00898,2022-08-27 17:57:00
Bayer Leverkusen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/131.png&amp;w=56,76.4,2.2,0.8,0.23852,0.27118,0.27492,0.5097,0.20046,0.07272,0.02396,0.00842,2022-08-27 17:57:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,76.1,2.1,0.7,0.25944,0.31268,0.2539,0.57212,0.20882,0.07294,0.02338,0.00784,2022-08-27 17:57:00
Celtic,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&amp;w=56,72.3,2.2,0.9,0.1216,0.24648,0.39334,0.36808,0.1155,0.03422,0.01016,0.00286,2022-08-27 17:57:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,70.8,1.8,0.7,0.05546,0.26906,0.43296,0.32452,0.09988,0.0292,0.00824,0.00244,2022-08-27 17:57:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,69.8,1.9,0.8,0.08178,0.3003,0.51478,0.38208,0.10604,0.02944,0.00714,0.00224,2022-08-27 17:57:00
Rangers,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/257.png&amp;w=56,71.7,2.1,0.9,0.05702,0.14752,0.2782,0.20454,0.06552,0.0202,0.00564,0.00198,2022-08-27 17:57:00
Marseille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/176.png&amp;w=56,68.2,1.8,0.9,0.1221,0.21444,0.30202,0.33654,0.09126,0.0227,0.00542,0.00148,2022-08-27 17:57:00
Eintracht Frankfurt,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/125.png&amp;w=56,66.8,1.8,0.9,0.11522,0.20574,0.29228,0.32096,0.0832,0.02008,0.00472,0.00138,2022-08-27 17:57:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,67.8,2.1,1.1,0.08418,0.15376,0.25792,0.23794,0.06326,0.01598,0.00384,0.00096,2022-08-27 17:57:00
Dinamo Zagreb,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/597.png&amp;w=56,63.4,1.8,1.0,0.03326,0.09026,0.2129,0.12352,0.0261,0.00568,0.00114,0.00018,2022-08-27 17:57:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,60.5,1.9,1.2,0.02668,0.0947,0.24702,0.12138,0.02112,0.00408,0.00056,0.00012,2022-08-27 17:57:00
FC Copenhagen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/909.png&amp;w=56,58.2,1.8,1.2,0.0117,0.09034,0.25384,0.10204,0.01672,0.0029,0.00038,0.0001,2022-08-27 17:57:00
Viktoria Plzen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11706.png&amp;w=56,55.0,1.7,1.3,0.00176,0.0197,0.11232,0.02146,0.0034,0.00066,4e-05,1e-05,2022-08-27 17:57:00
Maccabi Haifa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/611.png&amp;w=56,45.4,1.5,1.5,0.00142,0.02314,0.12364,0.02456,0.00156,0.00022,2e-05,1e-05,2022-08-27 17:57:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.2,3.4,0.4,0.65562,0.24234,0.09528,0.89796,0.69264,0.4953,0.33562,0.20764,2022-08-28 08:58:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.1,3.0,0.4,0.77526,0.17434,0.04378,0.9496,0.7102,0.47832,0.3055,0.1771,2022-08-28 08:58:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,90.4,3.1,0.5,0.74222,0.19888,0.05598,0.9411,0.65588,0.41576,0.24774,0.13688,2022-08-28 08:58:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.0,2.8,0.4,0.53646,0.27212,0.13718,0.80858,0.56174,0.34848,0.2008,0.10566,2022-08-28 08:58:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,86.7,2.7,0.6,0.54692,0.27864,0.13652,0.82556,0.49288,0.26484,0.13098,0.06138,2022-08-28 08:58:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,85.2,2.9,0.7,0.27794,0.33602,0.24694,0.61396,0.34372,0.17818,0.08602,0.0396,2022-08-28 08:58:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,85.3,2.4,0.5,0.20584,0.40888,0.33972,0.61472,0.34298,0.1767,0.0863,0.0392,2022-08-28 08:58:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,82.7,2.3,0.5,0.40112,0.3018,0.21644,0.70292,0.37358,0.17222,0.0707,0.02948,2022-08-28 08:58:00
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,81.9,2.4,0.6,0.5106,0.2643,0.1497,0.7749,0.39562,0.1704,0.06984,0.02874,2022-08-28 08:58:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,81.2,2.4,0.7,0.29996,0.30654,0.27292,0.6065,0.28998,0.12694,0.05198,0.02136,2022-08-28 08:58:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,80.3,2.1,0.5,0.34666,0.29044,0.2257,0.6371,0.29476,0.123,0.04806,0.01948,2022-08-28 08:58:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,80.6,2.3,0.7,0.28328,0.36138,0.2534,0.64466,0.29742,0.12546,0.04796,0.01894,2022-08-28 08:58:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,82.0,2.5,0.7,0.13584,0.32752,0.45212,0.46336,0.2252,0.10634,0.04478,0.0185,2022-08-28 08:58:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,80.2,2.3,0.7,0.3295,0.28852,0.23586,0.61802,0.27524,0.11486,0.04418,0.01738,2022-08-28 08:58:00
